mileage,make,model,fuel,gear,offerType,price,hp,year,encoded_make,encoded_model,encoded_fuel,encoded_gear,encoded_offerType,encoded_year
1001,Renault,ZOE,Electric,Automatic,Demonstration,25637,107.0,2021,61,817,3,0,0,10
6000,Renault,Megane,Gasoline,Automatic,Demonstration,25680,140.0,2021,61,508,7,0,0,10
5,Abarth,595,Gasoline,Manual,Pre-registered,25990,179.0,2021,1,71,7,1,3,10
99,Jeep,Renegade,Gasoline,Automatic,Pre-registered,25990,150.0,2021,36,616,7,0,3,10
99,Jeep,Renegade,Gasoline,Automatic,Pre-registered,25990,150.0,2021,36,616,7,0,3,10
1001,Renault,Scenic,Diesel,Automatic,Demonstration,26480,120.0,2021,61,678,2,0,0,10
99,Jeep,Renegade,Gasoline,Automatic,Pre-registered,26990,150.0,2021,36,616,7,0,3,10
35,Kia,different,Electric/Gasoline,Automatic,Pre-registered,27440,141.0,2021,37,823,5,0,3,10
99,Jeep,Compass,Gasoline,Automatic,Pre-registered,27490,150.0,2021,36,245,7,0,3,10
35,Kia,Niro,Electric/Gasoline,Automatic,Pre-registered,28440,141.0,2021,37,535,5,0,3,10
2500,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,28450,150.0,2021,72,701,7,0,3,10
1100,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,28450,150.0,2021,72,701,7,0,3,10
1100,Volkswagen,T-Roc,Gasoline,Manual,Demonstration,28950,116.0,2021,72,701,7,1,0,10
1100,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,28950,150.0,2021,72,701,7,0,3,10
99,Jeep,Compass,Gasoline,Automatic,Pre-registered,28990,150.0,2021,36,245,7,0,3,10
2500,Renault,Grand Scenic,Gasoline,Manual,Demonstration,29380,140.0,2021,61,413,7,1,0,10
50,Opel,Mokka,Gasoline,Automatic,Pre-registered,23977,131.0,2021,54,517,7,0,3,10
50,Opel,Combo,Gasoline,Automatic,Pre-registered,23977,131.0,2021,54,244,7,0,3,10
50,Opel,Combo,Gasoline,Automatic,Pre-registered,23977,131.0,2021,54,244,7,0,3,10
1,Others,different,Gasoline,Manual,Pre-registered,23990,150.0,2021,55,823,7,1,3,10
2000,Hyundai,Tucson,Gasoline,Manual,Used,24000,132.0,2021,31,749,7,1,4,10
10,Skoda,Scala,Gasoline,Manual,Pre-registered,24088,150.0,2021,64,677,7,1,3,10
10,Jeep,Renegade,Gasoline,Manual,Pre-registered,25000,120.0,2021,36,616,7,1,3,10
10,Kia,XCeed,Electric/Diesel,Manual,Pre-registered,25603,136.0,2021,37,801,4,1,3,10
10,Renault,Clio,Electric/Gasoline,Automatic,Demonstration,25870,140.0,2021,61,241,5,0,0,10
7500,Renault,Captur,Gasoline,Automatic,Demonstration,25950,131.0,2021,61,224,7,0,0,10
5000,Renault,Megane,Gasoline,Automatic,Demonstration,25970,140.0,2021,61,508,7,0,0,10
100,Volkswagen,Caddy,Gasoline,Manual,Pre-registered,26383,114.0,2021,72,219,7,1,3,10
100,Volkswagen,Caddy,Gasoline,Manual,Pre-registered,26383,114.0,2021,72,219,7,1,3,10
100,Skoda,Kodiaq,Gasoline,Manual,Pre-registered,26443,150.0,2021,64,458,7,1,3,10
50,Skoda,Kodiaq,Gasoline,Manual,Pre-registered,26450,150.0,2021,64,458,7,1,3,10
100,Ford,Puma,Gasoline,Automatic,Pre-registered,26687,125.0,2021,29,579,7,0,3,10
150,Suzuki,Swace,Electric/Gasoline,Automatic,Demonstration,26790,98.0,2021,67,698,5,0,0,10
100,Opel,Mokka,Gasoline,Automatic,Pre-registered,26949,131.0,2021,54,517,7,0,3,10
100,Opel,Mokka,Gasoline,Automatic,Pre-registered,26949,131.0,2021,54,517,7,0,3,10
1600,Hyundai,i20,Gasoline,Automatic,Demonstration,22995,120.0,2021,31,830,7,0,0,10
10,Opel,Mokka,Gasoline,Automatic,Used,23440,131.0,2021,54,517,7,0,4,10
20,Ford,Puma,Gasoline,Automatic,Used,23500,125.0,2021,29,579,7,0,4,10
5,Hyundai,Kona Elektro,Electric,Automatic,Pre-registered,23590,136.0,2021,31,461,3,0,3,10
25,SEAT,Ibiza,Gasoline,Automatic,Pre-registered,23590,110.0,2021,63,430,7,0,3,10
10,Nissan,Qashqai,Gasoline,Automatic,Pre-registered,23600,160.0,2021,53,592,7,0,3,10
10,Nissan,Qashqai,Gasoline,Automatic,Employee's car,23600,160.0,2021,53,592,7,0,1,10
5,Opel,Mokka,Gasoline,Manual,Demonstration,23680,101.0,2021,54,517,7,1,0,10
5,Opel,Mokka,Gasoline,Manual,Demonstration,23680,101.0,2021,54,517,7,1,0,10
1000,Renault,Captur,Gasoline,Automatic,Demonstration,23890,154.0,2021,61,224,7,0,0,10
4800,Skoda,Kamiq,CNG,Manual,Demonstration,23939,90.0,2021,64,451,1,1,0,10
5,Volkswagen,T-Cross,Gasoline,Automatic,Pre-registered,23990,110.0,2021,72,700,7,0,3,10
1,Others,different,Gasoline,Manual,Pre-registered,23990,150.0,2021,55,823,7,1,3,10
5,Hyundai,Kona Elektro,Electric,Automatic,Employee's car,23990,136.0,2021,31,461,3,0,1,10
5,Hyundai,Kona,Electric,Automatic,Demonstration,23990,136.0,2021,31,460,3,0,0,10
5,Hyundai,Kona,Electric,Automatic,Demonstration,23990,136.0,2021,31,460,3,0,0,10
6,Volkswagen,T-Cross,Gasoline,Automatic,Pre-registered,23990,110.0,2021,72,700,7,0,3,10
100,Renault,Captur,Gasoline,Manual,Pre-registered,24280,140.0,2021,61,224,7,1,3,10
5000,Renault,Scenic,Gasoline,Manual,Demonstration,24280,140.0,2021,61,678,7,1,0,10
10,Citroen,Berlingo,Gasoline,Automatic,Used,24440,131.0,2021,16,159,7,0,4,10
2000,Renault,Arkana,Gasoline,Automatic,Demonstration,29580,140.0,2021,61,128,7,0,0,10
7000,Renault,Megane,Gasoline,Automatic,Demonstration,29880,159.0,2021,61,508,7,0,0,10
6,Skoda,Scala,Gasoline,Manual,Demonstration,29890,110.0,2021,64,677,7,1,0,10
7500,Renault,Megane,Gasoline,Automatic,Demonstration,30080,158.0,2021,61,508,7,0,0,10
35,Kia,different,Electric/Gasoline,Automatic,Pre-registered,30440,141.0,2021,37,823,5,0,3,10
1001,Renault,Kadjar,Gasoline,Automatic,Demonstration,30780,158.0,2021,61,449,7,0,0,10
99,Abarth,695,Gasoline,Manual,Pre-registered,30990,179.0,2021,1,81,7,1,3,10
99,Jeep,Compass,Gasoline,Automatic,Pre-registered,30990,150.0,2021,36,245,7,0,3,10
15,Volkswagen,Golf,Gasoline,Automatic,Used,31480,150.0,2021,72,396,7,0,4,10
15,Ford,Mondeo,Gasoline,Automatic,Demonstration,31990,188.0,2021,29,520,7,0,0,10
35,Kia,different,Electric,Automatic,Pre-registered,32440,204.0,2021,37,823,3,0,3,10
15,Ford,Kuga,Electric/Gasoline,Automatic,Demonstration,33990,224.0,2021,29,463,5,0,0,10
1100,Volkswagen,T-Roc,Gasoline,Automatic,Demonstration,34950,150.0,2021,72,701,7,0,0,10
0,Renault,Talisman,Diesel,Manual,Pre-registered,35480,200.0,2021,61,723,2,1,3,10
35,Kia,Niro,Electric/Gasoline,Automatic,Pre-registered,35640,141.0,2021,37,535,5,0,3,10
1001,Renault,Talisman,Gasoline,Automatic,Demonstration,35680,158.0,2021,61,723,7,0,0,10
5,Skoda,Karoq,Gasoline,Automatic,New,36490,150.0,2021,64,456,7,0,2,10
35,Kia,e-Niro,Electric,Automatic,Pre-registered,37480,204.0,2021,37,825,3,0,3,10
9950,Ford,Mondeo,Diesel,Automatic,Demonstration,37990,190.0,2021,29,520,2,0,0,10
50,Opel,Mokka,Gasoline,Automatic,Pre-registered,26949,131.0,2021,54,517,7,0,3,10
50,Skoda,Kodiaq,Gasoline,Manual,Pre-registered,26950,150.0,2021,64,458,7,1,3,10
278,Renault,Arkana,Gasoline,Automatic,Demonstration,26980,140.0,2021,61,128,7,0,0,10
100,Volkswagen,Caddy,Diesel,Manual,Pre-registered,27285,102.0,2021,72,219,2,1,3,10
121,Mazda,MX-5,Gasoline,Manual,Demonstration,27490,132.0,2021,47,497,7,1,0,10
100,Volkswagen,Caddy,Diesel,Manual,Pre-registered,27720,102.0,2021,72,219,2,1,3,10
10,Ford,Puma,Gasoline,Automatic,Pre-registered,27750,125.0,2021,29,579,7,0,3,10
100,Skoda,Octavia,Gasoline,Automatic,Pre-registered,27949,150.0,2021,64,540,7,0,3,10
100,Opel,Grandland X,Diesel,Automatic,Used,28147,131.0,2021,54,418,2,0,4,10
10,Ford,Puma,Gasoline,Automatic,Pre-registered,28390,125.0,2021,29,579,7,0,3,10
100,Renault,ZOE,Electric,Automatic,Pre-registered,28800,69.0,2021,61,817,3,0,3,10
100,Skoda,Octavia,Gasoline,Automatic,Pre-registered,28949,150.0,2021,64,540,7,0,3,10
1490,Peugeot,3008,Gasoline,Automatic,Used,28990,131.0,2021,56,29,7,0,4,10
2182,Mazda,CX-5,Diesel,Automatic,Demonstration,29590,150.0,2021,47,217,2,0,0,10
5000,Renault,Scenic,Gasoline,Automatic,Pre-registered,29750,140.0,2021,61,678,7,0,3,10
10,Ford,Focus,Gasoline,Automatic,Pre-registered,29865,150.0,2021,29,338,7,0,3,10
5000,Renault,Megane,Gasoline,Automatic,Demonstration,29960,159.0,2021,61,508,7,0,0,10
1490,Renault,Arkana,Gasoline,Automatic,Demonstration,29980,140.0,2021,61,128,7,0,0,10
10,Ford,Kuga,Diesel,Automatic,Pre-registered,31188,190.0,2021,29,463,2,0,3,10
5900,Renault,Grand Scenic,Gasoline,Automatic,Demonstration,31480,160.0,2021,61,413,7,0,0,10
100,Peugeot,208,Gasoline,Automatic,Used,24495,101.0,2021,56,16,7,0,4,10
1717,Mitsubishi,ASX,Gasoline,Automatic,Demonstration,24690,150.0,2021,51,112,7,0,0,10
20,Renault,Captur,Gasoline,Automatic,Pre-registered,24789,140.0,2021,61,224,7,0,3,10
10,Nissan,Qashqai,Gasoline,Automatic,Demonstration,24800,160.0,2021,53,592,7,0,0,10
2242,Citroen,Berlingo,Gasoline,Automatic,Used,24850,131.0,2021,16,159,7,0,4,10
7,Skoda,Octavia,Gasoline,Manual,Pre-registered,24990,150.0,2021,64,540,7,1,3,10
57,Renault,Grand Scenic,Gasoline,Automatic,Pre-registered,24990,140.0,2021,61,413,7,0,3,10
10,Citroen,Berlingo,Gasoline,Automatic,Used,25440,131.0,2021,16,159,7,0,4,10
10,Opel,Mokka,Gasoline,Automatic,Used,25440,131.0,2021,54,517,7,0,4,10
855,Opel,Mokka,Gasoline,Automatic,Used,25440,131.0,2021,54,517,7,0,4,10
10,Opel,Combo,Gasoline,Automatic,Used,25650,131.0,2021,54,244,7,0,4,10
50,Nissan,Qashqai,Gasoline,Automatic,Used,25698,159.0,2021,53,592,7,0,4,10
7,Volkswagen,Golf,Gasoline,Automatic,Used,25770,150.0,2021,72,396,7,0,4,10
1000,Renault,Arkana,Gasoline,Automatic,Demonstration,25780,140.0,2021,61,128,7,0,0,10
2636,Renault,Arkana,Gasoline,Manual,Demonstration,25780,140.0,2021,61,128,7,1,0,10
1366,Opel,Mokka,Gasoline,Automatic,Used,25850,131.0,2021,54,517,7,0,4,10
500,Mitsubishi,ASX,Gasoline,Automatic,Demonstration,25890,150.0,2021,51,112,7,0,0,10
20,Renault,Kadjar,Gasoline,Automatic,Pre-registered,25890,140.0,2021,61,449,7,0,3,10
1000,Renault,Captur,Gasoline,Automatic,Demonstration,25890,154.0,2021,61,224,7,0,0,10
10,Volkswagen,Polo,Gasoline,Automatic,Employee's car,25949,150.0,2021,72,566,7,0,1,10
1100,Volkswagen,T6 Kombi,Diesel,Manual,Demonstration,38450,110.0,2021,72,712,2,1,0,10
1900,Ford,Kuga,Gasoline,Automatic,Demonstration,38690,152.0,2021,29,463,7,0,0,10
1900,Ford,Kuga,Gasoline,Automatic,Demonstration,38690,152.0,2021,29,463,7,0,0,10
10,Volvo,XC40,Gasoline,Automatic,Demonstration,38990,163.0,2021,73,797,7,0,0,10
1100,Volkswagen,Caddy,Diesel,Automatic,Demonstration,39450,122.0,2021,72,219,2,0,0,10
6,Skoda,Octavia,Gasoline,Automatic,Demonstration,40990,245.0,2021,64,540,7,0,0,10
35,Kia,Sportage,Diesel,Automatic,Pre-registered,41340,185.0,2021,37,692,2,0,3,10
15,Ford,S-Max,Gasoline,Automatic,Demonstration,41590,150.0,2021,29,647,7,0,0,10
4989,Cupra,Formentor,Electric/Gasoline,Automatic,Demonstration,42690,150.0,2021,18,341,5,0,0,10
900,Jeep,Compass,Electric/Gasoline,Automatic,Demonstration,42890,189.0,2021,36,245,5,0,0,10
1001,Renault,Espace,Gasoline,Automatic,Demonstration,42980,224.0,2021,61,321,7,0,0,10
1001,Renault,Talisman,Diesel,Automatic,Demonstration,42980,200.0,2021,61,723,2,0,0,10
500,Alfa,Romeo Stelvio,Gasoline,Automatic,Demonstration,44690,200.0,2021,3,628,7,0,0,10
15,Volkswagen,Tiguan,Gasoline,Automatic,Pre-registered,44890,190.0,2021,72,728,7,0,3,10
320,SEAT,Tarraco,Electric/Gasoline,Automatic,Demonstration,44990,150.0,2021,63,724,5,0,0,10
1001,Renault,Megane,Gasoline,Automatic,Demonstration,45180,300.0,2021,61,508,7,0,0,10
10,Volvo,XC60,Diesel,Automatic,Demonstration,45651,190.0,2021,73,798,2,0,0,10
2500,Volkswagen,T6 Multivan,Diesel,Automatic,Demonstration,47850,150.0,2021,72,713,2,0,0,10
100,Renault,Megane,Gasoline,Manual,Pre-registered,49980,300.0,2021,61,508,7,1,3,10
10,Cupra,Formentor,Gasoline,Manual,Pre-registered,31895,150.0,2021,18,341,7,1,3,10
10,Ford,Kuga,Gasoline,Manual,Pre-registered,31990,150.0,2021,29,463,7,1,3,10
10,Ford,Kuga,Gasoline,Manual,Pre-registered,32390,150.0,2021,29,463,7,1,3,10
1590,Ford,Puma,Diesel,Manual,Used,32470,200.0,2021,29,579,2,1,4,10
100,Skoda,Kodiaq,Diesel,Automatic,Pre-registered,33991,150.0,2021,64,458,2,0,3,10
3000,Renault,Megane,Electric/Gasoline,Automatic,Demonstration,34160,158.0,2021,61,508,5,0,0,10
10,Ford,Puma,Gasoline,Manual,Pre-registered,34490,200.0,2021,29,579,7,1,3,10
2500,Renault,Megane,Electric/Gasoline,Automatic,Demonstration,34660,158.0,2021,61,508,5,0,0,10
50,Renault,Trafic,Diesel,Automatic,Pre-registered,34990,145.0,2021,61,739,2,0,3,10
10,Abarth,500,Gasoline,Manual,Used,35301,179.0,2021,1,54,7,1,4,10
7900,Audi,A3,Electric/Gasoline,Automatic,Used,35842,150.0,2021,7,103,5,0,4,10
11000,Renault,Talisman,Gasoline,Automatic,Demonstration,37780,224.0,2021,61,723,7,0,0,10
100,Opel,Zafira Life,Diesel,Automatic,Pre-registered,37931,177.0,2021,54,819,2,0,3,10
2000,Peugeot,3008,Electric/Gasoline,Automatic,Demonstration,38690,224.0,2021,56,29,5,0,0,10
5000,Renault,Talisman,Gasoline,Automatic,Demonstration,38950,224.0,2021,61,723,7,0,0,10
5,Volkswagen,Golf,Gasoline,Automatic,Used,38977,245.0,2021,72,396,7,0,4,10
10,Ford,Kuga,Electric/Gasoline,Automatic,Pre-registered,39900,190.0,2021,29,463,5,0,3,10
12480,Renault,Koleos,Gasoline,Automatic,Demonstration,40280,158.0,2021,61,459,7,0,0,10
10,Ford,S-Max,Electric/Gasoline,Automatic,Pre-registered,41990,190.0,2021,29,647,5,0,3,10
3246,Ford,Kuga,Electric/Gasoline,Automatic,Demonstration,45600,152.0,2021,29,463,5,0,0,10
6,Skoda,Superb,Diesel,Automatic,Demonstration,49990,200.0,2021,64,696,2,0,0,10
6800,Volkswagen,Tiguan,Diesel,Automatic,Demonstration,51970,200.0,2021,72,728,2,0,0,10
5,Skoda,Superb,Electric/Gasoline,Automatic,New,52990,156.0,2021,64,696,5,0,2,10
50,Ford,Ranger,Diesel,Automatic,Pre-registered,53383,212.0,2021,29,613,2,0,3,10
500,Alfa,Romeo Stelvio,Gasoline,Automatic,Demonstration,55290,280.0,2021,3,628,7,0,0,10
1500,Ford,Mustang,Gasoline,Automatic,Used,56510,450.0,2021,29,524,7,0,4,10
8999,Audi,A4,Gasoline,Automatic,Demonstration,57462,265.0,2021,7,104,7,0,0,10
10,Volvo,V90,Diesel,Automatic,Demonstration,60490,190.0,2021,73,766,2,0,0,10
4900,Jeep,Gladiator,Diesel,Automatic,Demonstration,64890,264.0,2021,36,394,2,0,0,10
2500,Volkswagen,Arteon,Diesel,Automatic,Demonstration,65900,200.0,2021,72,130,2,0,0,10
200,Jeep,Wrangler,Electric/Gasoline,Automatic,Demonstration,67890,381.0,2021,36,782,5,0,0,10
9900,Porsche,Macan,Gasoline,Automatic,Demonstration,67900,245.0,2021,59,498,7,0,0,10
4999,Audi,Q5,Diesel,Automatic,Demonstration,72610,286.0,2021,7,586,2,0,0,10
12900,Porsche,Macan,Gasoline,Automatic,Used,74900,245.0,2021,59,498,7,0,4,10
9900,Porsche,Macan,Gasoline,Automatic,Demonstration,77900,245.0,2021,59,498,7,0,0,10
2600,Audi,Q5,Diesel,Automatic,Demonstration,79999,286.0,2021,7,586,2,0,0,10
5999,Audi,S5,Diesel,Automatic,Demonstration,82842,347.0,2021,7,652,2,0,0,10
2000,Audi,A6,Diesel,Automatic,Demonstration,88340,286.0,2021,7,107,2,0,0,10
200,Audi,A5,Diesel,Automatic,Demonstration,90460,286.0,2021,7,106,2,0,0,10
5,Volvo,XC90,Diesel,Automatic,Demonstration,93550,235.0,2021,73,800,2,0,0,10
14,Cupra,Formentor,Gasoline,Automatic,Pre-registered,45990,310.0,2021,18,341,7,0,3,10
12500,Renault,Espace,Gasoline,Automatic,Demonstration,47380,224.0,2021,61,321,7,0,0,10
3500,Volkswagen,Tiguan,Electric/Gasoline,Automatic,Demonstration,47560,150.0,2021,72,728,5,0,0,10
3000,Cupra,Formentor,Gasoline,Automatic,Demonstration,47654,310.0,2021,18,341,7,0,0,10
10,Audi,Q5,Diesel,Automatic,Used,49490,204.0,2021,7,586,2,0,4,10
3000,Mercedes-Benz,E 300,Gasoline,Automatic,Used,51490,258.0,2021,49,300,7,0,4,10
1800,DS,Automobiles DS 7 Crossback,Electric/Gasoline,Automatic,Used,53690,299.0,2021,21,139,5,0,4,10
6500,Audi,S3,Gasoline,Automatic,Used,54900,310.0,2021,7,649,7,0,4,10
2500,Audi,TT,Gasoline,Automatic,Used,56800,245.0,2021,7,718,7,0,4,10
2000,Tesla,different,Electric,Automatic,Used,57020,487.0,2021,69,823,3,0,4,10
10,Volvo,XC90,Diesel,Automatic,Pre-registered,58288,235.0,2021,73,800,2,0,3,10
6500,Audi,Q3,Gasoline,Automatic,Demonstration,58459,230.0,2021,7,584,7,0,0,10
7500,Audi,Q3,Diesel,Automatic,Demonstration,58722,200.0,2021,7,584,2,0,0,10
9900,Audi,A4,Diesel,Automatic,Demonstration,59462,204.0,2021,7,104,2,0,0,10
1000,Polestar,2,Electric,Automatic,Used,59980,408.0,2021,58,12,3,0,4,10
3500,Mercedes-Benz,GLC 300,Electric/Diesel,Automatic,Demonstration,62490,194.0,2021,49,365,4,0,0,10
4000,Polestar,2,Electric,Automatic,Used,67350,408.0,2021,58,12,3,0,4,10
3112,Alpine,A110,Gasoline,Manual,Demonstration,74990,292.0,2021,5,102,7,1,0,10
3002,Land,Rover Defender,Diesel,Automatic,Demonstration,75750,249.0,2021,41,630,2,0,0,10
5555,Mercedes-Benz,V 300,Diesel,Automatic,Demonstration,84748,237.0,2021,49,759,2,0,0,10
6100,Peugeot,208,Gasoline,Automatic,Used,27495,131.0,2021,56,16,7,0,4,10
68,Peugeot,208,Gasoline,Automatic,Used,27495,131.0,2021,56,16,7,0,4,10
10,Opel,Mokka,Gasoline,Automatic,Used,27750,131.0,2021,54,517,7,0,4,10
2082,Citroen,C4,Gasoline,Automatic,Used,27850,155.0,2021,16,184,7,0,4,10
10,Citroen,C4,Gasoline,Automatic,Used,27850,155.0,2021,16,184,7,0,4,10
10,Opel,Mokka,Gasoline,Automatic,Used,27850,131.0,2021,54,517,7,0,4,10
20,Renault,Kadjar,Gasoline,Automatic,Pre-registered,27890,158.0,2021,61,449,7,0,3,10
1000,Peugeot,Expert,Diesel,Automatic,Used,27890,122.0,2021,56,324,2,0,4,10
16,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,27990,150.0,2021,72,701,7,0,3,10
5,Hyundai,Kona,Gasoline,Automatic,Demonstration,27990,141.0,2021,31,460,7,0,0,10
10,Volkswagen,T-Cross,Gasoline,Automatic,Demonstration,28111,110.0,2021,72,700,7,0,0,10
4800,Skoda,Scala,Gasoline,Manual,Demonstration,28439,150.0,2021,64,677,7,1,0,10
50,Skoda,Karoq,Gasoline,Automatic,Used,28440,150.0,2021,64,456,7,0,4,10
2000,Mazda,CX-30,Gasoline,Automatic,Demonstration,28500,186.0,2021,47,216,7,0,0,10
300,Citroen,C4,Electric,Automatic,Demonstration,28540,136.0,2021,16,184,3,0,0,10
5,Hyundai,Ioniq,Electric,Automatic,Demonstration,28690,136.0,2021,31,435,3,0,0,10
1,Cupra,Formentor,Gasoline,Manual,Pre-registered,28784,150.0,2021,18,341,7,1,3,10
140,Nissan,X-Trail,Diesel,Automatic,Employee's car,28800,150.0,2021,53,783,2,0,1,10
10,Opel,Corsa,Electric,Automatic,Used,28850,136.0,2021,54,274,3,0,4,10
8,Skoda,Karoq,Gasoline,Automatic,Pre-registered,28990,150.0,2021,64,456,7,0,3,10
9900,Porsche,Macan,Gasoline,Automatic,Demonstration,96900,441.0,2021,59,498,7,0,0,10
9900,Porsche,Taycan,Electric,Automatic,Demonstration,109500,476.0,2021,59,725,3,0,0,10
12900,Porsche,Taycan,Electric,Automatic,Used,109900,476.0,2021,59,725,3,0,4,10
9900,Porsche,Taycan,Electric,Automatic,Demonstration,109900,476.0,2021,59,725,3,0,0,10
9999,Audi,e-tron,Electric,Automatic,Used,109937,476.0,2021,7,826,3,0,4,10
9900,Porsche,Taycan,Electric,Automatic,Demonstration,129500,571.0,2021,59,725,3,0,0,10
12900,Porsche,Taycan,Electric,Automatic,Used,129900,571.0,2021,59,725,3,0,4,10
100,Aston,Martin V8,Gasoline,Automatic,Pre-registered,149900,510.0,2021,6,505,7,0,3,10
77,Aston,Martin V8,Gasoline,Automatic,Pre-registered,149900,510.0,2021,6,505,7,0,3,10
9999,Audi,S8,Gasoline,Automatic,Demonstration,153888,700.0,2021,7,657,7,0,0,10
9900,Porsche,Panamera,Electric/Gasoline,Automatic,Demonstration,154900,560.0,2021,59,554,5,0,0,10
990,Aston,Martin V8,Gasoline,Automatic,Demonstration,175900,510.0,2021,6,505,7,0,0,10
2287,Aston,Martin DBX,Gasoline,Automatic,Demonstration,224900,551.0,2021,6,503,7,0,0,10
2000,Ford,Fiesta,Gasoline,Manual,Demonstration,18990,95.0,2021,29,334,7,1,0,10
1570,Ford,Focus,Gasoline,Automatic,Demonstration,26990,150.0,2021,29,338,7,0,0,10
1000,Ford,Grand Tourneo,Diesel,Automatic,Demonstration,28590,120.0,2021,29,414,2,0,0,10
8500,Volkswagen,Caddy,Diesel,Automatic,Demonstration,38970,122.0,2021,72,219,2,0,0,10
3700,Volkswagen,Touareg,Electric/Gasoline,Automatic,Demonstration,86970,340.0,2021,72,732,5,0,0,10
10,Alfa,Romeo Giulia,Gasoline,Automatic,Used,88400,510.0,2021,3,623,7,0,4,10
9700,Audi,S6,Diesel,Automatic,Demonstration,89990,349.0,2021,7,653,2,0,0,10
4000,BMW,M4,Gasoline,Automatic,Employee's car,97470,510.0,2021,8,485,7,0,1,10
5500,Bentley,Flying Spur,Gasoline,Automatic,Demonstration,257900,549.0,2021,10,337,7,0,0,10
5,Fiat,500L,Gasoline,Manual,Pre-registered,17999,95.0,2021,28,57,7,1,3,10
5,Abarth,595C,Gasoline,Automatic,Pre-registered,29990,165.0,2021,1,74,7,0,3,10
3000,Mercedes-Benz,C 180,Diesel,Automatic,Used,33490,156.0,2021,49,165,2,0,4,10
